Region,Location,Sex,2015,2016,2017,2018,2019,2020,2021,Mean/Expected_Mortality,STANDARD_DEVIATION,Z-Score(95%),Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,Excess_mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Пловдив,Сопот,Male,56.0,71.0,78.0,73.0,71.0,82.0,97.0,69.8,7.4,1.96,6.5,63.3,76.3,12.2,17.5,10.0,69.8 (±6.5),12.2 (±6.5),17.5% (±10.0%)
Пловдив,Сопот,Total,119.0,123.0,135.0,129.0,144.0,171.0,197.0,130.0,8.9,1.96,7.8,122.2,137.8,41.0,31.5,7.4,130.0 (±7.8),41.0 (±7.8),31.5% (±7.4%)
Пловдив,Стамболийски,Female,173.0,131.0,146.0,138.0,129.0,175.0,224.0,143.4,16.0,1.96,14.0,129.4,157.4,31.6,22.0,10.8,143.4 (±14.0),31.6 (±14.0),22.0% (±10.8%)
Пловдив,Стамболийски,Male,152.0,165.0,162.0,148.0,174.0,183.0,231.0,160.2,9.3,1.96,8.2,152.0,168.39999999999998,22.8,14.2,5.5,160.2 (±8.2),22.8 (±8.2),14.2% (±5.5%)
Пловдив,Стамболийски,Total,325.0,296.0,308.0,286.0,303.0,358.0,455.0,303.6,13.0,1.96,11.4,292.20000000000005,315.0,54.4,17.9,4.2,303.6 (±11.4),54.4 (±11.4),17.9% (±4.2%)
Пловдив,Съединение,Female,106.0,105.0,130.0,112.0,105.0,118.0,123.0,111.6,9.6,1.96,8.4,103.19999999999999,120.0,6.4,5.7,7.4,111.6 (±8.4),6.4 (±8.4),5.7% (±7.4%)
Пловдив,Съединение,Male,103.0,106.0,124.0,111.0,122.0,144.0,155.0,113.2,8.4,1.96,7.4,105.8,120.60000000000001,30.8,27.2,7.8,113.2 (±7.4),30.8 (±7.4),27.2% (±7.8%)
Пловдив,Съединение,Total,209.0,211.0,254.0,223.0,227.0,262.0,278.0,224.8,16.1,1.96,14.1,210.70000000000002,238.9,37.2,16.5,6.8,224.8 (±14.1),37.2 (±14.1),16.5% (±6.8%)
Пловдив,Хисаря,Female,127.0,135.0,158.0,124.0,132.0,129.0,182.0,135.2,12.0,1.96,10.5,124.69999999999999,145.7,-6.2,-4.6,6.9,135.2 (±10.5),-6.2 (±10.5),-4.6% (±6.9%)
Пловдив,Хисаря,Male,157.0,146.0,139.0,128.0,127.0,154.0,192.0,139.4,11.3,1.96,9.9,129.5,149.3,14.6,10.5,7.4,139.4 (±9.9),14.6 (±9.9),10.5% (±7.4%)
Пловдив,Хисаря,Total,284.0,281.0,297.0,252.0,259.0,283.0,374.0,274.6,16.6,1.96,14.6,260.0,289.20000000000005,8.4,3.1,5.2,274.6 (±14.6),8.4 (±14.6),3.1% (±5.2%)
Разград,Завет,Female,62.0,67.0,66.0,71.0,84.0,87.0,109.0,70.0,7.6,1.96,6.7,63.3,76.7,17.0,24.3,10.9,70.0 (±6.7),17.0 (±6.7),24.3% (±10.9%)
Разград,Завет,Male,85.0,101.0,81.0,82.0,80.0,110.0,107.0,85.8,7.8,1.96,6.8,79.0,92.6,24.2,28.2,9.4,85.8 (±6.8),24.2 (±6.8),28.2% (±9.4%)
Разград,Завет,Total,147.0,168.0,147.0,153.0,164.0,197.0,216.0,155.8,8.7,1.96,7.6,148.20000000000002,163.4,41.2,26.4,5.8,155.8 (±7.6),41.2 (±7.6),26.4% (±5.8%)
Разград,Исперих,Female,144.0,141.0,155.0,144.0,143.0,208.0,222.0,145.4,4.9,1.96,4.3,141.1,149.70000000000002,62.6,43.1,4.2,145.4 (±4.3),62.6 (±4.3),43.1% (±4.2%)
Разград,Исперих,Male,172.0,161.0,158.0,186.0,182.0,241.0,252.0,171.8,11.1,1.96,9.7,162.10000000000002,181.5,69.2,40.3,7.5,171.8 (±9.7),69.2 (±9.7),40.3% (±7.5%)
Разград,Исперих,Total,316.0,302.0,313.0,330.0,325.0,449.0,474.0,317.2,9.7,1.96,8.5,308.7,325.7,131.8,41.6,3.7,317.2 (±8.5),131.8 (±8.5),41.6% (±3.7%)
Разград,Кубрат,Female,157.0,154.0,173.0,156.0,166.0,181.0,221.0,161.2,7.2,1.96,6.3,154.89999999999998,167.5,19.8,12.3,4.2,161.2 (±6.3),19.8 (±6.3),12.3% (±4.2%)
Разград,Кубрат,Male,175.0,174.0,160.0,159.0,175.0,202.0,238.0,168.6,7.4,1.96,6.5,162.1,175.1,33.4,19.8,4.4,168.6 (±6.5),33.4 (±6.5),19.8% (±4.4%)
Разград,Кубрат,Total,332.0,328.0,333.0,315.0,341.0,383.0,459.0,329.8,8.5,1.96,7.5,322.3,337.3,53.2,16.1,2.6,329.8 (±7.5),53.2 (±7.5),16.1% (±2.6%)
Разград,Лозница,Female,60.0,65.0,42.0,61.0,70.0,83.0,78.0,59.6,9.5,1.96,8.3,51.3,67.9,23.4,39.3,17.1,59.6 (±8.3),23.4 (±8.3),39.3% (±17.1%)
Разград,Лозница,Male,73.0,75.0,72.0,79.0,75.0,76.0,112.0,74.8,2.4,1.96,2.1,72.7,76.89999999999999,1.2,1.6,2.8,74.8 (±2.1),1.2 (±2.1),1.6% (±2.8%)
Разград,Лозница,Total,133.0,140.0,114.0,140.0,145.0,159.0,190.0,134.4,10.9,1.96,9.6,124.80000000000001,144.0,24.6,18.3,7.9,134.4 (±9.6),24.6 (±9.6),18.3% (±7.9%)
Разград,Разград,Female,388.0,351.0,375.0,378.0,335.0,452.0,512.0,365.4,19.5,1.96,17.1,348.29999999999995,382.5,86.6,23.7,5.5,365.4 (±17.1),86.6 (±17.1),23.7% (±5.5%)
Разград,Разград,Male,410.0,384.0,450.0,390.0,369.0,498.0,537.0,400.6,28.0,1.96,24.5,376.1,425.1,97.4,24.3,7.2,400.6 (±24.5),97.4 (±24.5),24.3% (±7.2%)
Разград,Разград,Total,798.0,735.0,825.0,768.0,704.0,950.0,1049.0,766.0,43.2,1.96,37.9,728.1,803.9,184.0,24.0,5.8,766.0 (±37.9),184.0 (±37.9),24.0% (±5.8%)
Разград,Самуил,Female,47.0,57.0,51.0,53.0,50.0,59.0,68.0,51.6,3.3,1.96,2.9,48.7,54.5,7.4,14.3,6.0,51.6 (±2.9),7.4 (±2.9),14.3% (±6.0%)
Разград,Самуил,Male,50.0,52.0,56.0,56.0,60.0,68.0,88.0,54.8,3.5,1.96,3.1,51.699999999999996,57.9,13.2,24.1,6.7,54.8 (±3.1),13.2 (±3.1),24.1% (±6.7%)
Разград,Самуил,Total,97.0,109.0,107.0,109.0,110.0,127.0,156.0,106.4,4.8,1.96,4.2,102.2,110.60000000000001,20.6,19.4,4.6,106.4 (±4.2),20.6 (±4.2),19.4% (±4.6%)
Разград,Цар Калоян,Female,53.0,46.0,53.0,53.0,44.0,48.0,72.0,49.8,4.0,1.96,3.5,46.3,53.3,-1.8,-3.6,6.3,49.8 (±3.5),-1.8 (±3.5),-3.6% (±6.3%)
Разград,Цар Калоян,Male,61.0,55.0,58.0,54.0,47.0,54.0,69.0,55.0,4.7,1.96,4.1,50.9,59.1,-1.0,-1.8,6.8,55.0 (±4.1),-1.0 (±4.1),-1.8% (±6.8%)
Разград,Цар Калоян,Total,114.0,101.0,111.0,107.0,91.0,102.0,141.0,104.8,8.2,1.96,7.2,97.6,112.0,-2.8,-2.7,6.2,104.8 (±7.2),-2.8 (±7.2),-2.7% (±6.2%)
Русе,Борово,Female,76.0,47.0,68.0,64.0,67.0,80.0,79.0,64.4,9.6,1.96,8.4,56.00000000000001,72.80000000000001,15.6,24.2,14.3,64.4 (±8.4),15.6 (±8.4),24.2% (±14.3%)
Русе,Борово,Male,75.0,74.0,73.0,85.0,56.0,83.0,100.0,72.6,9.4,1.96,8.2,64.39999999999999,80.8,10.4,14.3,11.6,72.6 (±8.2),10.4 (±8.2),14.3% (±11.6%)
Русе,Борово,Total,151.0,121.0,141.0,149.0,123.0,163.0,179.0,137.0,12.7,1.96,11.1,125.9,148.1,26.0,19.0,8.9,137.0 (±11.1),26.0 (±11.1),19.0% (±8.9%)
Русе,Ветово,Female,105.0,86.0,87.0,96.0,101.0,111.0,127.0,95.0,7.5,1.96,6.6,88.4,101.6,16.0,16.8,7.5,95.0 (±6.6),16.0 (±6.6),16.8% (±7.5%)
Русе,Ветово,Male,109.0,104.0,91.0,108.0,103.0,138.0,157.0,103.0,6.4,1.96,5.6,97.4,108.6,35.0,34.0,6.9,103.0 (±5.6),35.0 (±5.6),34.0% (±6.9%)
Русе,Ветово,Total,214.0,190.0,178.0,204.0,204.0,249.0,284.0,198.0,12.6,1.96,11.0,187.0,209.0,51.0,25.8,6.7,198.0 (±11.0),51.0 (±11.0),25.8% (±6.7%)
Русе,Две могили,Female,85.0,98.0,107.0,104.0,90.0,80.0,113.0,96.8,8.3,1.96,7.3,89.5,104.1,-16.8,-17.4,5.8,96.8 (±7.3),-16.8 (±7.3),-17.4% (±5.8%)
Русе,Две могили,Male,77.0,88.0,84.0,114.0,101.0,124.0,132.0,92.8,13.2,1.96,11.6,81.2,104.39999999999999,31.2,33.6,14.8,92.8 (±11.6),31.2 (±11.6),33.6% (±14.8%)
Русе,Две могили,Total,162.0,186.0,191.0,218.0,191.0,204.0,245.0,189.6,17.8,1.96,15.6,174.0,205.2,14.4,7.6,8.2,189.6 (±15.6),14.4 (±15.6),7.6% (±8.2%)
Русе,Иваново,Female,147.0,118.0,109.0,102.0,93.0,116.0,156.0,113.8,18.5,1.96,16.2,97.6,130.0,2.2,1.9,12.7,113.8 (±16.2),2.2 (±16.2),1.9% (±12.7%)
Русе,Иваново,Male,118.0,150.0,116.0,137.0,122.0,151.0,157.0,128.6,13.0,1.96,11.4,117.19999999999999,140.0,22.4,17.4,9.5,128.6 (±11.4),22.4 (±11.4),17.4% (±9.5%)
Русе,Иваново,Total,265.0,268.0,225.0,239.0,215.0,267.0,313.0,242.4,21.1,1.96,18.5,223.9,260.9,24.6,10.1,7.8,242.4 (±18.5),24.6 (±18.5),10.1% (±7.8%)
Русе,Русе,Female,1148.0,1090.0,1128.0,1167.0,1133.0,1313.0,1679.0,1133.2,25.5,1.96,22.4,1110.8,1155.6000000000001,179.8,15.9,2.3,1133.2 (±22.4),179.8 (±22.4),15.9% (±2.3%)
Русе,Русе,Male,1148.0,1211.0,1210.0,1241.0,1236.0,1517.0,1712.0,1209.2,33.1,1.96,29.0,1180.2,1238.2,307.8,25.5,3.0,1209.2 (±29.0),307.8 (±29.0),25.5% (±3.0%)
Русе,Русе,Total,2296.0,2301.0,2338.0,2408.0,2369.0,2830.0,3391.0,2342.4,42.2,1.96,37.0,2305.4,2379.4,487.6,20.8,1.9,2342.4 (±37.0),487.6 (±37.0),20.8% (±1.9%)
Русе,Сливо поле,Female,105.0,103.0,112.0,86.0,114.0,114.0,128.0,104.0,9.9,1.96,8.7,95.3,112.7,10.0,9.6,8.4,104.0 (±8.7),10.0 (±8.7),9.6% (±8.4%)
Русе,Сливо поле,Male,119.0,119.0,107.0,127.0,107.0,123.0,127.0,115.8,7.8,1.96,6.8,109.0,122.6,7.2,6.2,5.9,115.8 (±6.8),7.2 (±6.8),6.2% (±5.9%)
Русе,Сливо поле,Total,224.0,222.0,219.0,213.0,221.0,237.0,255.0,219.8,3.8,1.96,3.3,216.5,223.10000000000002,17.2,7.8,1.6,219.8 (±3.3),17.2 (±3.3),7.8% (±1.6%)
Русе,Ценово,Female,73.0,75.0,75.0,72.0,58.0,69.0,88.0,70.6,6.4,1.96,5.6,65.0,76.19999999999999,-1.6,-2.3,7.1,70.6 (±5.6),-1.6 (±5.6),-2.3% (±7.1%)
Русе,Ценово,Male,78.0,82.0,77.0,83.0,63.0,81.0,88.0,76.6,7.2,1.96,6.3,70.3,82.89999999999999,4.4,5.7,8.0,76.6 (±6.3),4.4 (±6.3),5.7% (±8.0%)
Русе,Ценово,Total,151.0,157.0,152.0,155.0,121.0,150.0,176.0,147.2,13.3,1.96,11.7,135.5,158.89999999999998,2.8,1.9,7.5,147.2 (±11.7),2.8 (±11.7),1.9% (±7.5%)
Силистра,Алфатар,Female,27.0,32.0,23.0,35.0,30.0,31.0,31.0,29.4,4.1,1.96,3.6,25.799999999999997,33.0,1.6,5.4,11.5,29.4 (±3.6),1.6 (±3.6),5.4% (±11.5%)
Силистра,Алфатар,Male,38.0,37.0,41.0,42.0,29.0,41.0,52.0,37.4,4.6,1.96,4.0,33.4,41.4,3.6,9.6,10.6,37.4 (±4.0),3.6 (±4.0),9.6% (±10.6%)
Силистра,Алфатар,Total,65.0,69.0,64.0,77.0,59.0,72.0,83.0,66.8,6.0,1.96,5.3,61.5,72.1,5.2,7.8,7.9,66.8 (±5.3),5.2 (±5.3),7.8% (±7.9%)
Силистра,Главиница,Female,95.0,72.0,70.0,104.0,79.0,86.0,141.0,84.0,13.3,1.96,11.7,72.3,95.7,2.0,2.4,12.5,84.0 (±11.7),2.0 (±11.7),2.4% (±12.5%)
Силистра,Главиница,Male,102.0,94.0,99.0,102.0,99.0,108.0,129.0,99.2,2.9,1.96,2.5,96.7,101.7,8.8,8.9,2.7,99.2 (±2.5),8.8 (±2.5),8.9% (±2.7%)
Силистра,Главиница,Total,197.0,166.0,169.0,206.0,178.0,194.0,270.0,183.2,15.7,1.96,13.8,169.39999999999998,197.0,10.8,5.9,7.4,183.2 (±13.8),10.8 (±13.8),5.9% (±7.4%)
Силистра,Дулово,Female,175.0,160.0,149.0,184.0,207.0,260.0,283.0,175.0,20.0,1.96,17.5,157.5,192.5,85.0,48.6,13.5,175.0 (±17.5),85.0 (±17.5),48.6% (±13.5%)
Силистра,Дулово,Male,220.0,238.0,216.0,226.0,218.0,300.0,329.0,223.6,7.9,1.96,6.9,216.7,230.5,76.4,34.2,4.0,223.6 (±6.9),76.4 (±6.9),34.2% (±4.0%)
Силистра,Дулово,Total,395.0,398.0,365.0,410.0,425.0,560.0,612.0,398.6,19.8,1.96,17.4,381.20000000000005,416.0,161.4,40.5,5.9,398.6 (±17.4),161.4 (±17.4),40.5% (±5.9%)
Силистра,Кайнарджа,Female,33.0,22.0,41.0,22.0,20.0,39.0,33.0,27.6,8.1,1.96,7.1,20.5,34.7,11.4,41.3,28.9,27.6 (±7.1),11.4 (±7.1),41.3% (±28.9%)
Силистра,Кайнарджа,Male,28.0,44.0,44.0,41.0,26.0,46.0,44.0,36.6,7.9,1.96,6.9,29.700000000000003,43.5,9.4,25.7,20.0,36.6 (±6.9),9.4 (±6.9),25.7% (±20.0%)
Силистра,Кайнарджа,Total,61.0,66.0,85.0,63.0,46.0,85.0,77.0,64.2,12.5,1.96,11.0,53.2,75.2,20.8,32.4,19.4,64.2 (±11.0),20.8 (±11.0),32.4% (±19.4%)
Силистра,Силистра,Female,399.0,319.0,393.0,380.0,376.0,447.0,576.0,373.4,28.5,1.96,25.0,348.4,398.4,73.6,19.7,7.5,373.4 (±25.0),73.6 (±25.0),19.7% (±7.5%)
Силистра,Силистра,Male,473.0,425.0,471.0,468.0,471.0,524.0,600.0,461.6,18.4,1.96,16.1,445.5,477.70000000000005,62.4,13.5,3.8,461.6 (±16.1),62.4 (±16.1),13.5% (±3.8%)
Силистра,Силистра,Total,872.0,744.0,864.0,848.0,847.0,971.0,1176.0,835.0,46.5,1.96,40.8,794.2,875.8,136.0,16.3,5.4,835.0 (±40.8),136.0 (±40.8),16.3% (±5.4%)
Силистра,Ситово,Female,53.0,34.0,42.0,55.0,39.0,44.0,72.0,44.6,8.1,1.96,7.1,37.5,51.7,-0.6,-1.3,13.6,44.6 (±7.1),-0.6 (±7.1),-1.3% (±13.6%)
Силистра,Ситово,Male,61.0,59.0,51.0,48.0,54.0,60.0,85.0,54.6,4.8,1.96,4.2,50.4,58.800000000000004,5.4,9.9,7.9,54.6 (±4.2),5.4 (±4.2),9.9% (±7.9%)
Силистра,Ситово,Total,114.0,93.0,93.0,103.0,93.0,104.0,157.0,99.2,8.4,1.96,7.4,91.8,106.60000000000001,4.8,4.8,7.2,99.2 (±7.4),4.8 (±7.4),4.8% (±7.2%)
Силистра,Тутракан,Female,126.0,123.0,130.0,114.0,121.0,131.0,165.0,122.8,5.3,1.96,4.6,118.2,127.39999999999999,8.2,6.7,3.9,122.8 (±4.6),8.2 (±4.6),6.7% (±3.9%)
Силистра,Тутракан,Male,153.0,145.0,135.0,153.0,158.0,185.0,172.0,148.8,8.1,1.96,7.1,141.70000000000002,155.9,36.2,24.3,5.6,148.8 (±7.1),36.2 (±7.1),24.3% (±5.6%)
Силистра,Тутракан,Total,279.0,268.0,265.0,267.0,279.0,316.0,337.0,271.6,6.1,1.96,5.3,266.3,276.90000000000003,44.4,16.3,2.2,271.6 (±5.3),44.4 (±5.3),16.3% (±2.2%)
Сливен,Котел,Female,138.0,122.0,140.0,108.0,131.0,182.0,159.0,127.8,11.7,1.96,10.3,117.5,138.1,54.2,42.4,10.6,127.8 (±10.3),54.2 (±10.3),42.4% (±10.6%)
Сливен,Котел,Male,143.0,126.0,153.0,159.0,139.0,169.0,190.0,144.0,11.5,1.96,10.1,133.9,154.1,25.0,17.4,7.7,144.0 (±10.1),25.0 (±10.1),17.4% (±7.7%)
Сливен,Котел,Total,281.0,248.0,293.0,267.0,270.0,351.0,349.0,271.8,15.0,1.96,13.1,258.7,284.90000000000003,79.2,29.1,5.9,271.8 (±13.1),79.2 (±13.1),29.1% (±5.9%)
Сливен,Нова Загора,Female,333.0,297.0,293.0,320.0,298.0,355.0,383.0,308.2,15.6,1.96,13.7,294.5,321.9,46.8,15.2,4.9,308.2 (±13.7),46.8 (±13.7),15.2% (±4.9%)
Сливен,Нова Загора,Male,332.0,334.0,350.0,348.0,308.0,355.0,407.0,334.4,15.0,1.96,13.1,321.29999999999995,347.5,20.6,6.2,4.0,334.4 (±13.1),20.6 (±13.1),6.2% (±4.0%)
Сливен,Нова Загора,Total,665.0,631.0,643.0,668.0,606.0,710.0,790.0,642.6,22.9,1.96,20.1,622.5,662.7,67.4,10.5,3.4,642.6 (±20.1),67.4 (±20.1),10.5% (±3.4%)
Сливен,Сливен,Female,830.0,799.0,825.0,830.0,824.0,959.0,1159.0,821.6,11.6,1.96,10.2,811.4,831.8000000000001,137.4,16.7,1.4,821.6 (±10.2),137.4 (±10.2),16.7% (±1.4%)
Сливен,Сливен,Male,920.0,914.0,912.0,934.0,923.0,1064.0,1217.0,920.6,7.8,1.96,6.8,913.8000000000001,927.4,143.4,15.6,0.9,920.6 (±6.8),143.4 (±6.8),15.6% (±0.9%)
Сливен,Сливен,Total,1750.0,1713.0,1737.0,1764.0,1747.0,2023.0,2376.0,1742.2,17.0,1.96,14.9,1727.3,1757.1000000000001,280.8,16.1,1.0,1742.2 (±14.9),280.8 (±14.9),16.1% (±1.0%)
Сливен,Твърдица,Female,115.0,79.0,98.0,97.0,93.0,99.0,106.0,96.4,11.5,1.96,10.1,86.30000000000001,106.5,2.6,2.7,9.7,96.4 (±10.1),2.6 (±10.1),2.7% (±9.7%)
Сливен,Твърдица,Male,119.0,101.0,119.0,121.0,115.0,130.0,167.0,115.0,7.3,1.96,6.4,108.6,121.4,15.0,13.0,5.9,115.0 (±6.4),15.0 (±6.4),13.0% (±5.9%)
Сливен,Твърдица,Total,234.0,180.0,217.0,218.0,208.0,229.0,273.0,211.4,17.8,1.96,15.6,195.8,227.0,17.6,8.3,7.4,211.4 (±15.6),17.6 (±15.6),8.3% (±7.4%)
Смолян,Баните,Female,58.0,45.0,59.0,42.0,45.0,69.0,61.0,49.8,7.2,1.96,6.3,43.5,56.099999999999994,19.2,38.6,15.6,49.8 (±6.3),19.2 (±6.3),38.6% (±15.6%)
Смолян,Баните,Male,59.0,54.0,50.0,52.0,47.0,60.0,65.0,52.4,4.0,1.96,3.5,48.9,55.9,7.6,14.5,7.2,52.4 (±3.5),7.6 (±3.5),14.5% (±7.2%)
Смолян,Баните,Total,117.0,99.0,109.0,94.0,92.0,129.0,126.0,102.2,9.5,1.96,8.3,93.9,110.5,26.8,26.2,9.5,102.2 (±8.3),26.8 (±8.3),26.2% (±9.5%)
Смолян,Борино,Female,27.0,19.0,19.0,16.0,25.0,29.0,20.0,21.2,4.1,1.96,3.6,17.599999999999998,24.8,7.8,36.8,19.9,21.2 (±3.6),7.8 (±3.6),36.8% (±19.9%)
Смолян,Борино,Male,23.0,27.0,37.0,34.0,23.0,39.0,30.0,28.8,5.7,1.96,5.0,23.8,33.8,10.2,35.4,20.0,28.8 (±5.0),10.2 (±5.0),35.4% (±20.0%)
Смолян,Борино,Total,50.0,46.0,56.0,50.0,48.0,68.0,50.0,50.0,3.3,1.96,2.9,47.1,52.9,18.0,36.0,7.5,50.0 (±2.9),18.0 (±2.9),36.0% (±7.5%)
Смолян,Девин,Female,100.0,86.0,96.0,75.0,80.0,108.0,144.0,87.4,9.4,1.96,8.2,79.2,95.60000000000001,20.6,23.6,10.6,87.4 (±8.2),20.6 (±8.2),23.6% (±10.6%)
Смолян,Девин,Male,107.0,101.0,100.0,103.0,97.0,125.0,164.0,101.6,3.3,1.96,2.9,98.69999999999999,104.5,23.4,23.0,3.4,101.6 (±2.9),23.4 (±2.9),23.0% (±3.4%)
Смолян,Девин,Total,207.0,187.0,196.0,178.0,177.0,233.0,308.0,189.0,11.3,1.96,9.9,179.1,198.9,44.0,23.3,6.2,189.0 (±9.9),44.0 (±9.9),23.3% (±6.2%)
Смолян,Доспат,Female,34.0,38.0,53.0,48.0,45.0,60.0,87.0,43.6,6.8,1.96,6.0,37.6,49.6,16.4,37.6,16.6,43.6 (±6.0),16.4 (±6.0),37.6% (±16.6%)
Смолян,Доспат,Male,46.0,51.0,51.0,56.0,57.0,75.0,76.0,52.2,4.0,1.96,3.5,48.7,55.7,22.8,43.7,9.1,52.2 (±3.5),22.8 (±3.5),43.7% (±9.1%)
Смолян,Доспат,Total,80.0,89.0,104.0,104.0,102.0,135.0,163.0,95.8,9.7,1.96,8.5,87.3,104.3,39.2,40.9,11.5,95.8 (±8.5),39.2 (±8.5),40.9% (±11.5%)
Смолян,Златоград,Female,73.0,75.0,76.0,75.0,64.0,88.0,93.0,72.6,4.4,1.96,3.9,68.69999999999999,76.5,15.4,21.2,6.2,72.6 (±3.9),15.4 (±3.9),21.2% (±6.2%)
Смолян,Златоград,Male,84.0,68.0,88.0,83.0,101.0,103.0,96.0,84.8,10.6,1.96,9.3,75.5,94.1,18.2,21.5,12.0,84.8 (±9.3),18.2 (±9.3),21.5% (±12.0%)
Смолян,Златоград,Total,157.0,143.0,164.0,158.0,165.0,191.0,189.0,157.4,7.9,1.96,6.9,150.5,164.3,33.6,21.3,5.0,157.4 (±6.9),33.6 (±6.9),21.3% (±5.0%)
Смолян,Мадан,Female,87.0,82.0,79.0,93.0,74.0,84.0,110.0,83.0,6.5,1.96,5.7,77.3,88.7,1.0,1.2,6.5,83.0 (±5.7),1.0 (±5.7),1.2% (±6.5%)
Смолян,Мадан,Male,68.0,70.0,95.0,95.0,80.0,98.0,122.0,81.6,11.7,1.96,10.3,71.3,91.89999999999999,16.4,20.1,13.5,81.6 (±10.3),16.4 (±10.3),20.1% (±13.5%)
Смолян,Мадан,Total,155.0,152.0,174.0,188.0,154.0,182.0,232.0,164.6,14.1,1.96,12.4,152.2,177.0,17.4,10.6,7.8,164.6 (±12.4),17.4 (±12.4),10.6% (±7.8%)
Смолян,Неделино,Female,34.0,42.0,44.0,46.0,44.0,50.0,55.0,42.0,4.2,1.96,3.7,38.3,45.7,8.0,19.0,9.6,42.0 (±3.7),8.0 (±3.7),19.0% (±9.6%)
Смолян,Неделино,Male,56.0,46.0,46.0,53.0,45.0,57.0,59.0,49.2,4.4,1.96,3.9,45.300000000000004,53.1,7.8,15.9,8.6,49.2 (±3.9),7.8 (±3.9),15.9% (±8.6%)
Смолян,Неделино,Total,90.0,88.0,90.0,99.0,89.0,107.0,114.0,91.2,4.0,1.96,3.5,87.7,94.7,15.8,17.3,4.3,91.2 (±3.5),15.8 (±3.5),17.3% (±4.3%)
Смолян,Рудозем,Female,72.0,81.0,58.0,59.0,52.0,85.0,69.0,64.4,10.6,1.96,9.3,55.10000000000001,73.7,20.6,32.0,16.7,64.4 (±9.3),20.6 (±9.3),32.0% (±16.7%)
Смолян,Рудозем,Male,62.0,70.0,58.0,63.0,57.0,86.0,87.0,62.0,4.6,1.96,4.0,58.0,66.0,24.0,38.7,8.4,62.0 (±4.0),24.0 (±4.0),38.7% (±8.4%)
Смолян,Рудозем,Total,134.0,151.0,116.0,122.0,109.0,171.0,156.0,126.4,14.8,1.96,13.0,113.4,139.4,44.6,35.3,12.6,126.4 (±13.0),44.6 (±13.0),35.3% (±12.6%)
Смолян,Смолян,Female,268.0,260.0,267.0,277.0,287.0,344.0,361.0,271.8,9.3,1.96,8.2,263.6,280.0,72.2,26.6,3.7,271.8 (±8.2),72.2 (±8.2),26.6% (±3.7%)
Смолян,Смолян,Male,288.0,312.0,352.0,278.0,322.0,391.0,386.0,310.4,26.2,1.96,23.0,287.4,333.4,80.6,26.0,8.7,310.4 (±23.0),80.6 (±23.0),26.0% (±8.7%)
Смолян,Смолян,Total,556.0,572.0,619.0,555.0,609.0,735.0,747.0,582.2,26.8,1.96,23.5,558.7,605.7,152.8,26.2,4.9,582.2 (±23.5),152.8 (±23.5),26.2% (±4.9%)
Смолян,Чепеларе,Female,60.0,67.0,70.0,57.0,55.0,67.0,98.0,61.8,5.8,1.96,5.1,56.699999999999996,66.89999999999999,5.2,8.4,8.3,61.8 (±5.1),5.2 (±5.1),8.4% (±8.3%)
Смолян,Чепеларе,Male,52.0,61.0,73.0,64.0,65.0,89.0,93.0,63.0,6.8,1.96,6.0,57.0,69.0,26.0,41.3,12.3,63.0 (±6.0),26.0 (±6.0),41.3% (±12.3%)
Смолян,Чепеларе,Total,112.0,128.0,143.0,121.0,120.0,156.0,191.0,124.8,10.4,1.96,9.1,115.7,133.9,31.2,25.0,8.5,124.8 (±9.1),31.2 (±9.1),25.0% (±8.5%)
София,Антон,Female,17.0,14.0,20.0,16.0,9.0,13.0,22.0,15.2,3.7,1.96,3.2,12.0,18.4,-2.2,-14.5,14.8,15.2 (±3.2),-2.2 (±3.2),-14.5% (±14.8%)
София,Антон,Male,13.0,11.0,9.0,16.0,14.0,15.0,21.0,12.6,2.4,1.96,2.1,10.5,14.7,2.4,19.0,17.0,12.6 (±2.1),2.4 (±2.1),19.0% (±17.0%)
София,Антон,Total,30.0,25.0,29.0,32.0,23.0,28.0,43.0,27.8,3.3,1.96,2.9,24.900000000000002,30.7,0.2,0.7,9.5,27.8 (±2.9),0.2 (±2.9),0.7% (±9.5%)
София,Божурище,Female,53.0,72.0,56.0,62.0,85.0,80.0,89.0,65.6,11.7,1.96,10.3,55.3,75.89999999999999,14.4,22.0,16.6,65.6 (±10.3),14.4 (±10.3),22.0% (±16.6%)
София,Божурище,Male,72.0,66.0,67.0,74.0,78.0,94.0,115.0,71.4,4.5,1.96,3.9,67.5,75.30000000000001,22.6,31.7,6.9,71.4 (±3.9),22.6 (±3.9),31.7% (±6.9%)
София,Божурище,Total,125.0,138.0,123.0,136.0,163.0,174.0,204.0,137.0,14.3,1.96,12.5,124.5,149.5,37.0,27.0,10.6,137.0 (±12.5),37.0 (±12.5),27.0% (±10.6%)
София,Ботевград,Female,234.0,230.0,239.0,247.0,239.0,299.0,317.0,237.8,5.7,1.96,5.0,232.8,242.8,61.2,25.7,2.6,237.8 (±5.0),61.2 (±5.0),25.7% (±2.6%)
София,Ботевград,Male,261.0,248.0,267.0,292.0,251.0,339.0,373.0,263.8,15.7,1.96,13.8,250.0,277.6,75.2,28.5,6.4,263.8 (±13.8),75.2 (±13.8),28.5% (±6.4%)
